"","mtstpEii125","mtstp3ci13","mtstpEci42","mtstp5iu98","mtstp3cu2","mtstp5cu17","mtstpLiu130","mtstpLiu133","mtstpEcu38","mtstpAci74","mtstpLci58","mtstpAiu148","mtstpAci73","mtstp5iu100","mtstpLiu131","mtstpEci41","mtstpEii122","mtstpAiu147","mtstpLci64","mtstp3ci12","mtstp5ii105","mtstpEiu115","mtstp3cu8","mtstp3ci9","mtstp3ii90","mtstp3iu83","mtstpLii137","mtstpLcu53","mtstpAcu66","mtstp5cu18","mtstpEcu36","mtstp5cu21","mtstpLii140","mtstp3iu84","mtstp3iu82","mtstpAiu146","mtstp3cu3","mtstp5ii108","mtstpAci76","mtstpEiu113","mtstp5ci28","mtstpAii157","mtstp5ci26","mtstpAcu69","mtstpAcu68","mtstp3iu81","mtstpEiu117","mtstpEii123","mtstpLcu49","mtstpAcu67","mtstp3ii92","mtstpEiu114","mtstpEci44","mtstpLci57","mtstpLcu56","mtstpAiu145","mtstp3cu4","mtstpLcu50","mtstp5ci27","mtstp5ii112","mtstpAci75","mtstpEii124","mtstp3cu5","mtstpAii156","mtstpLiu135","mtstpAiu149","mtstp3iu85","mtstpAii155","mtstp3ii89","mtstpEcu34","mtstp3ii94","mtstp3ci10","mtstp5cu19","mtstpEcu33","mtstpAii154","mtstp5cu20","mtstp5iu97","mtstpEci45","mtstpEci43","mtstpLiu129","mtstp5iu99","mtstp5ci25","mtstpLii141","mtstp5iu101","mtstpEii121","mtstp3ci11","mtstpLii138","mtstpLci60","mtstpAcu65","mtstpEcu35","mtstpEiu116","mtstpAii153","mtstpAci77","mtstpLcu52","mtstp5ii107","mtstp5ii109"
"mtstpEci43",330665.725921758,1134268.39163733,213849.600431879,1241963.56157622,1120567.31686762,1252189.52572699,1115282.33526747,1165800.78961422,351073.165580094,1170180.92441325,1223674.47098618,1147739.01382751,1176911.26467608,1248504.43414465,1357177.241616,240840.55699933,351228.372542021,1188457.71970177,1070527.88952454,1167692.68440836,1108693.24189162,243635.916168345,1091416.19059392,1136759.78892921,1175235.93881967,1132437.22432014,1058738.64958879,1316572.48991329,1233500.1678514,1240799.04239396,230595.542145901,1257667.60307344,1093933.94793455,1137628.8874395,1123615.2475359,1137702.0898007,1140210.20222079,1132224.31993314,1183085.31146299,488468.691242949,1248652.18259301,1144919.99393289,1246402.38030478,1198431.41555683,1157403.72408794,1129783.8173434,249309.756028883,322520.557060236,1117207.73278281,1232322.238581,1143845.62401635,264122.874550151,246136.790200487,1068253.23597893,1131933.3905808,1229870.26828936,1145245.87593333,1278388.87383769,1254167.21604183,1024711.33780806,1208894.2227324,226431.216728646,1110309.57238184,1257007.25623872,1107217.13656966,1222122.04392715,1200860.76069655,1188258.61903287,1218078.54533589,245837.917987231,1154786.34906114,1169143.14899826,1238608.8157216,257330.237998729,1173570.55549172,1251345.70934764,976159.705964557,142497.306418809,0,1174715.48742411,1230361.73890572,1205340.99491951,1230258.48566564,1236567.72720162,196228.515243743,1135257.98113615,1229356.34388517,1207513.4753174,1168271.35966138,206110.528538269,254057.09424289,1126766.97403895,1196864.79992911,1119449.24676431,1223717.05289456,1211568.12648731
"mtstpLiu129",1261735.75611429,1019679.22134485,1188374.77462935,1133902.15275948,1033630.11669964,1120075.46319245,408213.304457966,355343.598669603,1126302.83260775,963430.461111828,376025.895080724,889487.664392269,963752.039655415,1144561.78110157,621990.324961735,1235692.07842452,1296466.39378574,913894.273729205,317304.611997088,1042527.44009502,1157884.28529217,1234405.84843329,1022034.38105311,1031328.14360414,1051825.66681232,1040425.76436038,550516.825852825,482675.629911116,935414.281916144,1171627.47403994,1136486.0372366,1139738.19801457,357393.276867929,1040402.57829379,1018024.51557529,915364.367186026,1020324.51364322,1180069.29022714,916313.84044595,1229550.38110401,1156034.74255174,913878.077868189,1174268.85160491,926264.918360796,851674.576332811,1025173.3178486,1147486.44822728,1155985.32459717,252004.602317597,1058318.74629044,1046228.18264261,1248243.10331496,1246588.51112754,415538.880710147,363525.144532131,953847.991599283,1042695.75448729,347472.469067797,1166716.70039757,1159112.23675585,885298.795998261,1195574.84102327,1009246.12395557,1101998.82117445,413936.781687393,963514.097726716,936550.595263202,959570.613184366,965832.445087602,1231831.08777001,1033601.2441208,1083012.01190759,1144214.70934727,1169163.52515578,900399.877132558,1150816.29152886,1127010.27861229,1193454.14232385,1174715.48742411,0,1104956.93011971,1183144.60284754,397077.728836558,1180380.43929874,1166846.08187628,1029676.37036884,288434.217443303,293981.08740929,948137.734252288,1176218.06371602,1201885.32761658,890119.013321463,997115.653454254,303330.036705286,1139025.5996123,1153148.78212643
"mtstp5iu99",1327547.07818284,666694.816097284,1279962.3665602,159991.630764428,628206.791604067,214810.989605327,1047165.54924391,1108365.76524504,1118122.78717252,1233472.43365139,1154515.90125598,1148010.64682024,1244748.39474316,180784.755287322,1236178.70657278,1324528.62948961,1364449.67911746,1196229.31355047,1079194.44738626,660235.292031913,620206.997888026,1282481.96314539,685703.520498409,644441.628767842,669049.448821905,612769.382612859,1097365.39018237,1286523.38263999,1233580.48830729,393431.294910178,1207709.48611805,203707.406558859,1036059.33446585,609992.103661899,627571.619711647,1175355.29721585,612411.917237506,639673.737676767,1192559.12732287,1242736.09716575,239011.654699156,1170366.96076509,455209.689100381,1215857.24073629,1097980.28112068,612858.594717981,1174395.54855246,1164165.2301798,1076316.69689291,1326497.00800542,603942.629431922,1328254.5754096,1328588.59831161,1095639.70565066,1129746.78760801,1246174.52591345,634614.197230217,1190885.25733862,248928.966426866,766111.31952407,1183696.18061497,1266166.30884998,646257.378759785,1368656.16620959,1110102.24813913,1238230.76688047,692971.486392646,1219569.12750095,735322.946216014,1310284.9924679,653022.412513974,646772.762646504,361802.209161126,1175385.13670955,1166128.78507205,320911.873622919,854650.389733865,1239135.08811879,1230361.73890572,1104956.93011971,0,536606.896995536,1143637.79360157,503214.648917183,1196342.67793516,628005.71146211,1164449.63379084,1138806.40238589,1213550.4172719,1231910.10962941,1278068.91001828,1167726.20466448,1261046.54809425,1060851.31994408,359106.466967434,558663.527284976
"mtstp5ci25",1292021.54456927,828389.178769737,1260861.56672467,484250.632165729,802409.156173812,552740.272386843,1151725.4054801,1187583.25488568,1141374.40027989,1283641.50669571,1223080.86108071,1209691.52553251,1285386.65505972,487172.043073475,1314638.22350853,1300153.76378824,1336582.43200494,1260039.91060104,1146866.5451302,831851.674281883,377853.794555847,1229765.98280138,831292.314764672,814753.041049967,862050.561760371,812087.861084921,1138842.90588846,1351155.13742949,1303644.56903074,311636.141819166,1188928.0906932,533191.28019059,1116867.27129395,795765.514694243,842501.67699977,1224229.41152731,784817.358185554,366230.20288214,1240570.45196431,1186326.64099919,514878.050614456,1216972.07265392,275135.836930093,1281744.91422937,1161381.6708128,797756.423413789,1163082.16901802,1107173.51747508,1159100.73134566,1375767.08259229,787241.382018153,1302798.93297139,1309460.02630078,1162995.16922867,1200611.35588139,1311188.69118895,800790.841540416,1270021.24991777,591731.131334603,542131.940002287,1241079.0568772,1234785.35836127,789746.823218038,1414887.88283013,1164492.79625471,1298553.52096669,920779.414018691,1266238.80277725,948553.625961368,1287806.79835684,851794.968407184,838747.445038345,310126.538233394,1149164.3353209,1206744.26274542,585974.02768645,791133.819960791,1206632.63072356,1205340.99491951,1183144.60284754,536606.896995536,0,1219159.95945696,346129.227903252,1156138.23537147,750054.53743415,1229860.78780253,1209588.14347587,1278694.04629675,1210195.1637364,1260490.9099836,1213909.68078181,1306719.36826071,1150421.1783065,309364.468884259,307067.518997146
"mtstpLii141",1286663.94042707,1069328.83641289,1230711.15106885,1173681.66411025,1097693.42456767,1156090.52537377,529210.162666114,566309.538093869,1198765.42967846,849780.403071088,195176.805949688,801275.690037267,855169.897852959,1184973.57515706,420627.09941503,1266459.19477225,1312689.6155289,823940.227391053,465908.394936717,1087839.25352873,1204344.37995892,1265065.47063627,1094304.40849958,1081520.37000048,1094998.92683235,1101854.08427537,714434.222312637,494143.269128284,838453.484936398,1212094.87829612,1197856.42926445,1178541.43715896,505597.893612239,1100680.62063933,1081456.4166165,832059.713510479,1080703.38360696,1222870.984955,811871.482773848,1267772.07391544,1184462.85952057,807444.561275602,1203587.55195278,845096.692888176,784205.337763253,1088381.92168326,1212031.53107502,1208559.87917167,475995.426719313,978326.352031247,1096940.63292428,1278686.53386308,1279804.40516771,539918.068265277,568684.364853404,862459.247873398,1102960.40953578,287865.740434385,1197238.22385553,1216707.04363632,796913.946695903,1235660.30993142,1077080.19573159,1009291.63716575,576694.745920817,870262.567458749,972458.860684446,856973.868664204,947326.685325882,1266915.74250975,1076879.21242701,1129312.20311131,1190503.27283695,1232482.68510495,797274.709247185,1188793.51052603,1200743.91107018,1241564.89201414,1230258.48566564,397077.728836558,1143637.79360157,1219159.95945696,0,1212589.18444443,1217937.53896298,1079731.02564188,406660.027193957,544592.855141861,851229.829143035,1228936.6920712,1242271.13370941,779722.537287355,887148.810307249,535907.775407779,1170302.9958286,1187615.95410345
"mtstp5iu101",1299622.16842792,883015.06971397,1284745.35296461,500679.826222887,854522.46277414,562162.695807227,1156558.63581982,1181884.05262947,1176128.45468221,1280770.23345086,1220906.93198565,1206325.99558344,1287820.19640493,492207.576231673,1300368.9735628,1311022.99607604,1344887.401816,1254278.93642351,1160797.54427909,895021.005408088,351891.022470162,1237713.34221276,890383.405395055,869506.635805585,908474.686326126,846078.89846768,1160742.73742052,1333254.25207062,1286219.08902319,308223.340406218,1210938.76878897,542602.517178556,1138835.11676651,826171.837935064,858707.978461325,1230459.94659877,829346.30792689,340894.336171346,1228750.93470993,1193249.82243299,511825.542578495,1209755.16965071,257230.989540307,1271151.79279027,1160296.93271823,841940.653833337,1186572.89769943,1149845.59976832,1167892.60864205,1376281.60769722,830367.486552374,1307965.18198827,1325738.57760278,1178638.23831411,1192694.35069128,1307412.56234152,847132.58752215,1256911.68585197,602458.858081994,617586.708584095,1234847.5389855,1257278.42950582,838600.499154959,1415336.96903117,1164081.40385959,1292311.34032702,936994.353218472,1272087.76125507,984527.067743769,1294939.83715154,897602.040440127,895132.544020212,318037.41664829,1177112.42449215,1207283.1327504,663529.569916213,828073.347310299,1231395.73863258,1236567.72720162,1180380.43929874,503214.648917183,346129.227903252,1212589.18444443,0,1201813.62045746,827849.955935807,1229123.33810481,1206133.84993968,1263134.2213945,1226831.47072353,1266576.56201297,1218116.69695974,1303228.86552575,1151115.94143037,364980.673091046,254074.682074594
"mtstpEii121",418494.938594652,1092773.7983585,295494.764780719,1209717.05420702,1081867.45962282,1224556.72795863,1110720.32991512,1160753.04810293,338107.043938057,1190463.17767229,1216239.40912629,1131168.66426379,1196613.19283348,1209366.19720158,1350318.58790161,353951.854363323,458551.337904919,1176005.13138194,1062853.84483232,1127224.6681708,1061828.59601632,281697.417663388,1049959.23799633,1095224.34425564,1132750.5521102,1093510.6902954,1037812.81851591,1313106.56259631,1223141.94742949,1206678.78598394,198976.984757875,1220817.38338548,1068732.08373659,1101008.6960357,1084234.01296635,1127689.283673,1099954.46025124,1087228.31604667,1169218.53615835,453132.354247623,1204025.5662688,1138643.46633184,1200978.94244759,1190200.71649813,1141923.48546818,1089682.90086868,222453.438390914,233885.115626601,1108054.56904249,1262656.24781215,1102748.74535174,356398.087664521,356144.468489279,1062614.20292828,1130163.46170268,1224731.92574642,1107464.27729242,1272314.40936105,1211488.65552462,955138.415709083,1198231.02706108,270661.805123256,1069155.4669892,1292227.53991275,1089353.40655819,1218235.9473571,1167916.18709431,1172976.89096246,1182324.45553202,331358.02059078,1113819.4715648,1127423.54846196,1191313.21591165,208206.216044117,1157319.5002484,1212080.42101841,897666.514192034,229531.945151546,196228.515243743,1166846.08187628,1196342.67793516,1156138.23537147,1217937.53896298,1201813.62045746,0,1093146.07569597,1212766.91354262,1200325.77190325,1199612.50147161,236589.762817853,319673.713868625,1110294.39548173,1223849.06817927,1112659.11225774,1178951.70749104,1158294.73036587
"mtstp3ci11",1281283.11515609,262210.531152556,1176504.68632947,639472.499921645,257117.992449726,590414.970781036,960954.475992698,1051670.82693633,989345.30813552,1187464.81533966,1080972.80086481,1084131.5299064,1182591.44304415,659274.771761985,1187285.00727641,1258992.42770231,1309316.61486585,1155273.91651006,970833.742172469,250558.096366771,766387.415476829,1236181.30833087,320627.416778012,180917.488458403,286062.24365439,221265.657521103,989913.092998843,1259354.7027347,1194898.72142391,744351.871209879,1105007.16624269,630526.474965198,918590.923166971,208798.970681934,256405.07113099,1130655.40309861,162853.965194247,778810.110137528,1132231.41018487,1186323.31364693,681335.243292632,1123349.89526588,765034.537587949,1159726.45550728,1030043.72623378,225012.687650787,1086210.20538064,1066397.83909054,977170.025621327,1301636.38153401,207378.009458488,1282992.16836238,1249193.05387829,991207.620246488,1046889.24558027,1210284.53617244,213281.567977686,1129267.23246875,641738.218280746,763982.899816292,1118848.64886377,1188404.85928789,278917.212559613,1338571.64834024,1034375.04894597,1198858.88503154,569794.139650862,1168512.92407209,582519.408158558,1249638.11904088,263820.958052978,278033.277184247,713980.875007185,1109693.14854145,1091587.58160029,623434.0375686,743185.66795268,1168209.28600119,1135257.98113615,1029676.37036884,628005.71146211,750054.53743415,1079731.02564188,827849.955935807,1093146.07569597,0,1074017.12535796,1070284.45616927,1178425.25915174,1175172.72460167,1198374.66351206,1109229.24298946,1215497.46986598,976708.215339674,691247.370549731,783191.989584509
"mtstpLii138",1292298.0447891,1064370.15970061,1114661.49835709,1191294.34674537,1085251.69047026,1180283.40853627,529720.436248305,468698.463469154,1181548.17512738,963009.162373115,408669.401598676,778357.042201811,929960.81082108,1200899.19090682,654073.352169491,1270993.85696813,1307220.69274941,917888.256480369,365584.18825782,1085051.00909535,1200604.90619311,1259418.49234024,1070639.04947112,1076413.99640425,1093144.07118577,1090532.26615935,567489.730846375,503933.027798896,930182.831526987,1227622.23674017,1172270.12210002,1195863.61250527,437203.670624445,1090859.22198828,1069196.35334422,933393.471371031,1076286.43324852,1215385.65312659,874741.975804094,1255082.94528762,1200622.4529708,924110.021656202,1225305.75302507,833601.376290283,868917.045766125,1080276.8948533,1154435.50139649,1190998.76397857,391807.23253465,1029651.21131648,1086485.29958252,1277250.95632974,1280500.18317839,424191.588477876,409402.204877919,922528.770247221,1093536.07748153,349313.40308829,1207043.27881432,1200270.80021373,846710.242583276,1197314.4706466,1059650.09929036,1093333.87400511,363389.493667909,907366.794016309,987113.912634648,861696.852520744,995296.378365514,1264697.11155525,1081699.2424737,1121373.82970164,1206770.79349322,1229943.25915486,870375.753474094,1201637.04273116,1172281.0328518,1228463.0070495,1229356.34388517,288434.217443303,1164449.63379084,1229860.78780253,406660.027193957,1229123.33810481,1212766.91354262,1074017.12535796,0,414317.378229156,952774.129499826,1193856.52899108,1168986.78140024,893941.944062411,964258.358570189,426023.998806343,1187727.22315312,1202600.20933885
"mtstpLci60",1281947.36068707,1066060.2993697,1220319.66079366,1166106.27744338,1077281.71345122,1149580.41380953,460198.460620162,241998.124409874,1164263.20976072,1045854.96898909,522302.988032192,981835.167884411,1045658.43536028,1171510.93922723,790437.42890426,1258090.28494662,1316685.46307329,1008736.98182552,364059.903654041,1081934.23352538,1182732.38339659,1271604.01348616,1072093.02610068,1073848.11993661,1091886.90781187,1084954.65047352,508484.138654906,485080.226142919,1024189.519465,1205883.37035531,1174533.14724808,1167135.34745991,382136.43527887,1078684.01684918,1060096.19664685,1014310.43753047,1072856.79688368,1199851.04967985,1001978.64991553,1262382.69741179,1170925.15194162,994989.239179807,1204489.44059005,1025982.19456576,960503.381073773,1076426.45487042,1184621.64844585,1192621.7269831,339198.056514816,1138682.79386141,1079584.78440539,1286020.19058487,1268985.87599735,400489.997869004,340179.845895354,1042234.23236148,1088758.34902162,522479.360104036,1182268.3369669,1180562.2234694,975228.073849256,1225917.31077481,1055346.62679007,1158004.47722581,408094.795136879,1052790.10726279,986227.956949651,1030970.3924044,1014730.17733882,1270976.23174835,1082062.15138143,1112207.06463471,1188026.78890365,1210009.2574271,989275.705424092,1169517.04505243,1162752.63932527,1223617.48194511,1207513.4753174,293981.08740929,1138806.40238589,1209588.14347587,544592.855141861,1206133.84993968,1200325.77190325,1070284.45616927,414317.378229156,0,1028507.92443291,1216035.38928183,1238213.40286234,970954.530162397,1073251.11463277,289307.215590099,1175703.16723699,1180430.86554253
"mtstpAcu65",1202747.26019066,1186183.35732968,1159777.08273347,1248776.04494571,1197669.12116536,1232047.86728915,931328.354770924,1010041.25261684,1217425.00489726,247277.12311721,856936.409968152,408829.325107311,216151.504235069,1259176.61142407,931757.079002142,1178530.77730829,1218629.49035313,350797.779613666,886487.771229688,1205674.84981005,1262267.24594675,1202189.91394839,1188787.45485314,1186932.04901213,1208377.9514924,1203158.84975597,1059841.627022,953086.452304197,304617.376999872,1268236.99404542,1177288.93426529,1247647.2772607,955562.791853348,1194997.21562989,1194955.106958,263797.194454648,1182208.78072686,1281269.86668512,308218.045062419,1171909.27811069,1261001.49608168,304412.497608383,1262421.09554961,377313.647060336,545856.962182716,1191914.47611311,1217226.38893511,1213974.80415412,947821.852217778,330687.025191298,1203347.59575137,1168181.07320505,1188603.08765439,936613.740792235,975617.916818576,312209.339018912,1193937.68179977,909720.559356645,1274593.53531021,1282157.41844443,586824.439457497,1183425.08863515,1178320.40964777,389061.49818638,985366.159061912,301484.673451165,1112887.24517546,341623.310184907,1152705.25977473,1164409.93488525,1187069.7524245,1227086.39584888,1253597.3417298,1181175.23832784,361139.13588147,1262851.33965103,1263788.10436341,1171399.59705123,1168271.35966138,948137.734252288,1213550.4172719,1278694.04629675,851229.829143035,1263134.2213945,1199612.50147161,1178425.25915174,952774.129499826,1028507.92443291,0,1166016.6603775,1181307.16335195,286296.475218905,265277.637722649,977895.323236916,1232429.26065134,1262293.1484524
"mtstpEcu35",355033.633613683,1177522.62879877,235100.891994639,1244533.20105066,1155055.86359374,1262083.03314503,1131717.52768283,1171586.73379098,422139.55629413,1164020.72108312,1224801.13113573,1098648.31246158,1149549.50227829,1250012.46533621,1350622.30200481,273927.295146384,407579.316436758,1153087.76606054,1067652.9656757,1205344.90696155,1109103.88581928,263158.11698198,1126955.47453381,1177261.38731344,1212567.71060825,1167337.79506345,1057113.7006402,1300092.42047213,1204368.25284883,1228993.1451977,248924.63470923,1258779.16955697,1115012.10307946,1171523.08537025,1157496.72044408,1118822.74979357,1173871.00411466,1143767.11539572,1137835.64731293,471395.479588894,1254565.220759,1127725.25523248,1250617.18862827,1149000.16467719,1135453.53693319,1163377.44596435,251924.746355861,340308.20979077,1127940.22864125,1205432.87064059,1183775.42485843,245211.766464046,330342.953093604,1064668.62274045,1103740.25194946,1185221.58583273,1176723.29361606,1242316.22276984,1258493.48945149,1049030.04767643,1182767.99978759,210738.092144791,1142475.66348832,1261422.32668937,1074019.42152423,1173243.71822637,1217341.94185982,1141423.54160631,1240138.04827244,224718.212655267,1195635.09680492,1209890.60683196,1227367.75166399,237542.271929049,1137070.12987864,1257073.70953676,994624.62951311,194465.605323585,206110.528538269,1176218.06371602,1231910.10962941,1210195.1637364,1228936.6920712,1226831.47072353,236589.762817853,1175172.72460167,1193856.52899108,1216035.38928183,1166016.6603775,0,235698.772591729,1112640.6306642,1178774.27116319,1133674.46986477,1221763.75578229,1213309.23366426
"mtstpEiu116",284256.742678738,1192989.07210273,207997.197056756,1298038.03443649,1179328.65810039,1303150.24553858,1160287.54879864,1196424.19267388,468961.186437445,1184575.51172008,1237249.30986474,1081648.92377461,1165313.49821597,1295347.36019118,1356340.01358284,271811.011793767,322987.711522724,1165663.46389892,1093350.56803496,1224806.29680857,1172478.75420522,250411.008572254,1150083.9391498,1196793.84195414,1236090.35169065,1191438.52351618,1081725.43917507,1304192.28074219,1222467.28722117,1287875.99941478,304167.913672197,1303033.26686222,1147794.43691017,1193572.51770325,1183533.63318203,1134663.82842367,1197560.12099861,1180070.53422309,1147080.57848935,573979.10047112,1306524.68931054,1154117.46856508,1300396.47930044,1131729.24982425,1147675.07477271,1188099.55386194,280537.943124373,424145.831052656,1150921.68043155,1215205.04977464,1203415.66209842,260772.539580438,287849.254270494,1080230.48596,1109320.68306696,1192792.40802041,1193931.30987124,1241791.1790775,1303397.65338361,1102076.49457243,1172776.44054873,186405.97083678,1161772.09087908,1277684.04008239,1061312.78921253,1171132.61045206,1245994.76070707,1140292.58205548,1274056.08751111,231771.351502172,1215682.6543891,1232688.45264107,1289611.19504432,337166.213690755,1153632.3267748,1302186.59008648,1040088.71401599,210929.275507792,254057.09424289,1201885.32761658,1278068.91001828,1260490.9099836,1242271.13370941,1266576.56201297,319673.713868625,1198374.66351206,1168986.78140024,1238213.40286234,1181307.16335195,235698.772591729,0,1134893.73549572,1191887.34114293,1164047.988511,1275592.79226509,1264673.67338783
"mtstpAii153",1180976.30690029,1108948.3933705,1126025.62858995,1199073.00180636,1124434.89386984,1187873.26407837,878468.256364426,959250.794813502,1127906.17230456,235287.04221852,783790.324040212,359242.669188943,222180.671667227,1208733.94949248,893473.715901644,1152201.24475739,1204409.51257783,274524.998283572,819412.912670508,1129877.79078524,1186681.33566253,1156590.45055398,1113727.46557,1115724.44566578,1133599.95837482,1129951.49267882,995024.383168315,952636.543426409,262324.980872466,1223042.00974659,1092029.3541427,1205406.27438291,882317.817016854,1129776.19494465,1127397.40757282,193389.776525161,1119416.84253252,1205990.52877944,314012.922755609,1156941.01508916,1212776.67124885,209569.499626679,1215979.15608412,306666.925929615,435223.729628436,1121398.00153881,1128439.29165994,1121249.84970133,876089.175765691,385419.5672743,1129842.39961571,1151753.57357912,1163245.51125518,872617.052059289,928509.525289467,250386.403561364,1128678.04264391,860138.984970088,1219588.4592984,1187950.2650146,548449.156449117,1126420.56872249,1106662.96485772,429095.747486884,933180.293539633,256942.744717861,1054964.49252485,212008.434589435,1088990.34932615,1143288.95429085,1108638.01593527,1154764.25161104,1210182.49508999,1118660.46433081,245522.844397479,1212386.89190107,1174412.75124767,1132975.83891415,1126766.97403895,890119.013321463,1167726.20466448,1213909.68078181,779722.537287355,1218116.69695974,1110294.39548173,1109229.24298946,893941.944062411,970954.530162397,286296.475218905,1112640.6306642,1134893.73549572,0,298239.642193053,921348.391635067,1179904.29950854,1210282.50210033
"mtstpAci77",1231164.92964866,1219094.69675311,1172008.59008088,1290590.69954742,1241134.69224973,1279774.23405558,983839.990436719,1069499.12266351,1244088.29912966,188213.248768899,892722.758913915,395162.104044115,194080.941973899,1299251.42751392,921634.884512976,1212320.33132576,1250731.386321,330121.299599938,920198.345691346,1237330.28973531,1291694.05872217,1235489.73814812,1228196.61779945,1222466.33345094,1239563.23267793,1244739.66439953,1087624.65706091,989635.427897161,229030.504052162,1302632.28301397,1197720.2482309,1287458.08549189,997370.982383472,1237014.1592867,1240280.06990148,288058.105668675,1224706.76366631,1303975.54677833,257224.552808637,1188019.22626333,1294406.3175608,260927.335281751,1293868.83856915,359130.071626991,505130.813620186,1234290.40859261,1224278.01325424,1235218.25070778,993903.973545005,270457.396902466,1237993.79004283,1208182.68878428,1222621.75436528,962323.975924282,1008554.29021921,275845.546261132,1232050.03797767,919319.354614556,1302302.12615306,1310356.25090186,519790.907060914,1190109.57546445,1213178.69841194,379945.796449093,1023934.96760745,237995.281400884,1161324.50866603,297195.757214618,1196090.47057962,1207171.38766896,1217716.33225039,1261243.36816761,1288952.11259076,1211676.77228264,296376.379553212,1295572.60928385,1296969.36016104,1187299.06635333,1196864.79992911,997115.653454254,1261046.54809425,1306719.36826071,887148.810307249,1303228.86552575,1223849.06817927,1215497.46986598,964258.358570189,1073251.11463277,265277.637722649,1178774.27116319,1191887.34114293,298239.642193053,0,1032249.82138933,1264820.00829874,1297587.50679053
"mtstpLcu52",1233666.81726505,957815.063548754,1146115.73434229,1090545.52713673,961866.665334906,1074719.26419601,317783.575318903,223948.621016575,1045188.98402426,1007074.06231925,529527.129157339,910511.496970804,1003596.67026472,1099301.40587005,739696.013403925,1204025.70022334,1268932.59891219,953650.143056822,313975.396100742,981563.018896868,1113851.42056597,1204163.37109025,952450.382336427,971307.359069326,995223.930950575,969753.026336906,415915.37182982,629843.742735731,968634.39095518,1147920.13392623,1074901.10928855,1097123.26852002,233552.828691932,968471.671825431,947094.050819475,953672.623611838,959434.954652066,1136860.69670216,951228.768675426,1185501.25268729,1114185.37644456,949642.224158745,1154925.62697735,966193.779536473,884950.39752771,957989.529265007,1077785.99311144,1093151.84549068,269340.450585714,1101850.54488839,980747.002901481,1223114.81591337,1212697.8236029,291066.20849192,241756.709281761,990571.016451055,974006.444641908,519354.194072157,1121428.41798951,1085458.73945076,921566.802113094,1156659.1755856,939295.16880358,1129913.11860586,364345.117490698,995636.344704565,891336.8707507,987998.196574699,939383.46931727,1200013.89553136,974009.167090867,1021662.94775772,1120942.40906498,1109089.20766644,938899.475998332,1091213.97725731,1041615.34268128,1143793.95639447,1119449.24676431,303330.036705286,1060851.31994408,1150421.1783065,535907.775407779,1151115.94143037,1112659.11225774,976708.215339674,426023.998806343,289307.215590099,977895.323236916,1133674.46986477,1164047.988511,921348.391635067,1032249.82138933,0,1113382.62030382,1121413.04766136
"mtstp5ii107",1316875.4761164,760859.18666646,1276275.98417405,331610.42360305,738378.952839052,433999.388719795,1108077.87811345,1160367.46063441,1154796.75185146,1246010.09099499,1175151.99326322,1171908.86638158,1246437.77899694,348008.585684774,1261930.05813818,1316528.51682989,1364630.19647968,1220636.8664086,1108912.04673584,763565.801039937,415679.731284425,1255219.94557776,782944.998183227,737729.119488006,776020.111890626,730826.738184442,1127461.32981175,1316302.78502614,1255867.49946562,266082.364765341,1211656.11374494,404452.615933182,1077167.38977599,720942.616696328,747753.684394271,1198395.91497232,716611.426481653,442404.780356628,1193215.08123392,1231655.19510039,385433.585648812,1172691.12769713,300272.748044038,1237460.85620373,1117936.58129719,713054.295015858,1181563.63964236,1145062.68893857,1119322.61597836,1341769.67423911,702861.56907323,1317654.73530273,1327829.54200582,1138967.5931196,1172034.74126422,1272270.50902332,728334.534104255,1222941.034476,451291.65461254,630251.290239409,1191755.35500214,1256401.16831875,720445.31391537,1378339.99706861,1147693.92245227,1260410.97573708,851121.189272843,1232685.15411114,881350.802199998,1307354.26554778,767805.766407389,772739.681617047,236451.650262335,1160167.58640469,1163162.35021046,502649.657408411,849413.46041266,1226437.20491983,1223717.05289456,1139025.5996123,359106.466967434,309364.468884259,1170302.9958286,364980.673091046,1178951.70749104,691247.370549731,1187727.22315312,1175703.16723699,1232429.26065134,1221763.75578229,1275592.79226509,1179904.29950854,1264820.00829874,1113382.62030382,0,372722.90269515
