"","mtstpEii125","mtstp3ci13","mtstpEci42","mtstp5iu98","mtstp3cu2","mtstp5cu17","mtstpLiu130","mtstpLiu133","mtstpEcu38","mtstpAci74","mtstpLci58","mtstpAiu148","mtstpAci73","mtstp5iu100","mtstpLiu131","mtstpEci41","mtstpEii122","mtstpAiu147","mtstpLci64","mtstp3ci12","mtstp5ii105","mtstpEiu115","mtstp3cu8","mtstp3ci9","mtstp3ii90","mtstp3iu83","mtstpLii137","mtstpLcu53","mtstpAcu66","mtstp5cu18","mtstpEcu36","mtstp5cu21","mtstpLii140","mtstp3iu84","mtstp3iu82","mtstpAiu146","mtstp3cu3","mtstp5ii108","mtstpAci76","mtstpEiu113","mtstp5ci28","mtstpAii157","mtstp5ci26","mtstpAcu69","mtstpAcu68","mtstp3iu81","mtstpEiu117","mtstpEii123","mtstpLcu49","mtstpAcu67","mtstp3ii92","mtstpEiu114","mtstpEci44","mtstpLci57","mtstpLcu56","mtstpAiu145","mtstp3cu4","mtstpLcu50","mtstp5ci27","mtstp5ii112","mtstpAci75","mtstpEii124","mtstp3cu5","mtstpAii156","mtstpLiu135","mtstpAiu149","mtstp3iu85","mtstpAii155","mtstp3ii89","mtstpEcu34","mtstp3ii94","mtstp3ci10","mtstp5cu19","mtstpEcu33","mtstpAii154","mtstp5cu20","mtstp5iu97","mtstpEci45","mtstpEci43","mtstpLiu129","mtstp5iu99","mtstp5ci25","mtstpLii141","mtstp5iu101","mtstpEii121","mtstp3ci11","mtstpLii138","mtstpLci60","mtstpAcu65","mtstpEcu35","mtstpEiu116","mtstpAii153","mtstpAci77","mtstpLcu52","mtstp5ii107","mtstp5ii109"
"mtstpLiu135",267530.570125373,79458.5029088411,201449.393891535,93360.6541338319,80532.4831744251,96826.2467616293,39854.8515170597,39446.1614085709,127752.081382371,196545.909656116,50364.2976631331,120528.295646373,176474.908188765,98052.4830817073,74354.0705808314,246040.786966681,293950.822676594,152455.26920589,25444.580585526,97199.258565914,110324.941021313,236112.329485628,77729.3441431562,86103.0153246114,94267.5784182044,88598.1401444368,46198.4304660562,68765.5328433425,170498.876674665,104993.258527134,168181.196017112,96196.9941112577,28625.263909184,87220.5369955839,87828.8615533471,186398.481870394,89559.624245642,113308.58064508,148741.682813422,146577.309627186,105120.075000245,170964.917167124,111201.982403898,150501.867754989,101845.32777431,82965.5671692982,173088.706059269,154658.951583008,26672.7249063918,229802.729176475,96194.3248501334,228839.471445596,227377.336820241,26054.3943935026,24767.030954694,181217.439564755,88726.0427743098,45570.4417764654,102297.9204916,111703.807322829,98834.9199047523,225066.687093511,78124.3309844974,259437.790760036,0,176505.755311031,83927.2327318754,170626.347705399,87507.9388699789,226436.264640551,93065.4635680178,113892.596644769,101504.460751505,165824.821677769,147116.616873816,95744.1645903082,98658.4415902005,210226.717465951,203762.918537352,31275.3156843595,94183.2032064138,107028.991770647,52328.8427156939,117619.420913101,178886.423777002,88438.8555959711,28094.7758013957,49613.5680911391,173646.148064345,189368.697998288,214426.963864676,163497.539287554,191766.204324903,24749.8201420316,99972.3431901815,113842.937402072
"mtstpAiu149",301593.147989311,178947.265309942,246373.971248081,186001.79191161,179397.480399674,188054.260852176,173718.329071262,191246.146249021,198375.826965372,28777.9221255606,154804.117730269,64669.8577768658,26096.4224648068,188592.013560189,162106.615588117,281362.782199444,324468.018494559,32810.7483217567,170266.728548835,187580.13164613,195201.886886339,277907.31237644,178250.73370685,182000.855150438,186085.90151745,183174.399336416,186528.539980178,184171.184687736,13397.1918141797,192118.313264791,224863.267425897,187968.630013836,175716.528128055,182536.853275968,182931.827996253,18690.2026008605,183659.175866362,196909.946777398,43791.4262863965,200822.331758049,192970.551428727,24636.0862457153,195768.966188938,32498.7550508989,92831.2603313696,180492.609595549,229977.740512095,216100.287091586,173384.284472919,58180.2969460783,187024.132097792,266372.324042456,266518.049103207,172495.431413443,180195.775829297,15590.2797160686,183214.885088223,165546.505168392,191160.864631863,196439.68588134,108337.489298444,268188.171681645,178418.632128374,90635.9519049879,176505.755311031,0,181545.665373338,14647.6966149046,183392.393246633,264997.309777088,185185.925155504,196730.876962718,190241.819960344,220391.61204793,37679.3113938311,187846.077880789,189310.319769125,254611.662366349,249077.202898754,178417.087832196,186331.899131092,193320.894763107,159821.172241983,199573.780361237,232534.540881075,183106.814801399,171144.185035842,196642.194728229,37192.1325777291,238157.985848552,259203.547950139,19400.3841110243,28666.6344250459,182140.443437334,189226.58035081,197458.422534765
"mtstp3iu85",278193.866095121,44501.9540101408,211562.808758567,57946.4011686285,46030.6314532313,51758.0705447116,71873.7836944334,103700.169856561,132480.450417526,202113.061585781,92105.3901881089,124875.65792732,183656.245307493,60298.5027413565,82171.0290791624,257456.648497495,305026.361951142,157000.074162598,82219.8749685976,55777.2837660528,97107.0363034914,245230.725956273,50394.0931258658,46924.3695249219,54449.4783387642,50586.2764131174,91729.566498994,130739.475291015,175122.579414673,79923.5245436581,175781.341059198,54544.6923008439,75379.0620133033,48511.290372511,49519.4830694736,190887.630088622,50025.7749526212,101002.025390626,153648.412413138,157365.470029307,64269.4181870151,175508.836688425,90310.6502307851,155168.903253452,100372.504645054,46675.684126569,179900.137773804,161360.555598952,83799.2543407393,236206.704150898,56844.6273890451,240218.56686533,238292.263181503,85349.898768382,91646.6783209508,186722.609516994,49771.5503904712,92561.5060509298,59864.871111577,99760.91283869,102143.373616994,234209.178429035,49988.3688503231,267096.870435303,83927.2327318754,181545.665373338,0,175367.789369946,21392.5878258197,237604.040621099,52004.4667506036,73746.6418963554,76492.88648235,174622.30652152,149390.143925121,48559.2499768127,85296.0742382774,219833.044327697,213523.842997458,95123.393298666,56134.2112179324,89222.7183797115,85357.1179809436,100803.920146419,186635.650713082,49893.1722858449,86852.5928716681,117790.184109918,181739.874197087,198565.76110171,223439.696413224,168419.927610729,198335.731958171,88260.2023879644,77206.4136102611,97697.5021679433
"mtstpAii155",299413.936071183,172371.710766708,243367.17450502,179742.322968172,172835.656800333,181880.544716528,167939.523215296,185607.323602908,193329.812011755,36155.8530691746,149254.863153855,59884.7464164806,28593.5588450675,182379.581118102,157020.713352618,279230.189134175,322614.337851834,31778.3686731446,164583.347525074,181326.599502075,188944.221426032,274898.700125634,171561.201527793,175507.476955516,179753.684239185,176759.397089698,180469.736803214,179383.26037365,17487.779260758,185903.189070518,220759.877648165,181743.238577607,169838.527982492,176069.98566313,176540.515593939,24602.7560168996,177302.280010987,190768.331944561,40463.474497693,197520.294035312,186847.060780774,26510.4036782848,189656.417660443,28461.1473234311,86533.2346664802,174007.745980462,225751.581748497,211628.178339605,167734.078703273,64911.6367608441,180711.246956359,264135.143745613,263992.572752908,166744.912282947,174582.158545007,17568.5057576417,176802.692011857,159891.23088918,184968.135109953,190044.955999413,103945.194395587,265117.89776097,171790.318637138,98248.4656795497,170626.347705399,14647.6966149046,175367.789369946,0,177154.434225136,262608.019693572,178878.70070404,190701.900697194,184041.110472123,216669.478681436,31329.6243849095,181556.055240172,182640.665481663,251534.510740431,245974.871656549,172876.11106735,180094.159806205,187061.604681374,154198.502288323,193600.338726955,228628.663047344,176636.393130712,165244.790852607,191286.590142153,41243.334488332,234806.652355614,256045.404408087,14106.2517172307,35534.7660982897,176461.701831026,182954.987474173,191391.690552083
"mtstp3ii89",279908.90364116,48889.6384201661,213531.387039157,63077.5774479377,50318.2093163921,58090.6214489608,77226.5146348993,107063.690492095,135195.496157988,203759.908731002,90615.2583494917,127531.503309355,185473.801518471,65361.6960650656,76944.62177134,259254.363804974,306642.62549759,159223.353059692,85900.2605434021,55942.9838690357,100127.789985762,247137.892714903,55398.7358453376,48953.8953659927,54646.1875381983,52068.2788938272,95113.3477156217,130693.83564954,177131.436269959,83575.2428804968,178080.995333484,60652.2102937566,79773.2510154765,50961.6029320265,51555.0023991378,192595.800856758,51978.9557487078,103651.712010217,155902.098633443,159832.356446849,69414.509999478,177364.918913138,93407.7925841648,157296.985095071,103508.044519731,49913.1961196607,182118.921616152,163730.819342295,87262.9662620401,237538.100098398,57027.7721346099,242092.625313527,240112.432583269,89185.3789851297,95417.1860142464,188519.879900287,51675.1557227078,92306.3247338364,65295.9365257958,102881.585132943,105640.501855096,236080.510890852,55603.8950916062,268413.219775924,87507.9388699789,183392.393246633,21392.5878258197,177154.434225136,0,239510.764246038,52606.508938769,71828.2028477052,80219.8839115234,176929.366043174,151600.690118118,55773.183409227,88886.2985744914,221784.611538442,215516.713511039,97110.0019125117,61617.4204547178,92213.286319216,81701.8051983497,103827.346307826,188771.769950892,51891.1536799495,88192.4535400738,120537.032970201,183690.581031333,200674.766715907,225376.768108565,170355.82481807,200049.397077479,92303.8830112903,80857.7913000415,100723.151432858
"mtstpEcu34",49650.4096152647,237010.485247839,30198.196397157,241060.256087521,236798.664581619,243272.214591514,229297.537593862,245822.185132885,115886.180879528,273735.644363016,231932.23773547,234292.263589533,260404.885372972,243309.229281904,236721.395964669,23644.4701601947,76018.3550288684,247216.36381783,223332.278588796,243648.903586881,246466.201802653,40454.4772421618,235499.565479406,238697.757874413,242466.215023243,240080.188354521,233592.271482927,247804.494273494,261741.944711634,245184.190790023,70443.5617525244,243089.321326455,232309.181801353,239525.419939006,239953.665899107,271471.587120123,239747.226438395,248163.873709272,249644.316725597,120789.266601166,246779.798454334,259835.305088708,247527.641410566,246190.803111133,231330.306753072,238051.979850402,70787.2280886378,89923.6331349317,232222.066340978,296118.42729462,243058.267952716,12139.0465860578,30256.0207105834,228000.905140397,233168.265938308,270111.750284455,240020.77486651,235403.9620396,245313.241243032,246119.823722537,227418.119131335,32922.9369153348,236249.554414639,311968.713404299,226436.264640551,264997.309777088,237604.040621099,262608.019693572,239510.764246038,0,241614.585193074,250199.623483523,243955.058060843,70536.0287228475,250920.455290379,243135.473377427,240557.117296557,26987.2800990842,31275.6510187805,236895.203400057,241600.862058747,245474.661000435,232560.794499812,250345.237990442,62015.0459225261,239495.024052825,236009.80450412,250359.702891549,254997.086110278,44655.5465999362,32174.3166563429,255771.009796782,270340.063600474,237760.057432088,243266.982294904,248946.009696703
"mtstp3ii94",281744.131812642,35007.9988538032,215532.386771158,71108.8468930489,35367.2065544669,72101.5910292558,84567.2663653001,112832.320345893,136847.958290315,205387.210950111,100669.300405068,129570.459676639,187349.01352502,75973.058026014,93505.7975849255,261317.166909441,308437.182397136,161441.140308876,91298.2112545963,10751.3559512376,99776.8743346648,249042.666817731,49046.7715218029,17884.8373322029,8399.51104531927,15401.3501175671,99133.5809097481,137187.563767583,179039.684802103,86510.0278279485,180040.07120823,74912.850835977,84466.0633989509,20312.2571343406,17021.7441728234,194164.439837455,15629.0780257802,102683.225140357,157978.909768179,162619.460723357,84607.4292899127,179083.73910623,95094.9248430783,159302.722359592,105573.711887241,25348.1125667184,183852.380326161,165642.754896489,91627.693874052,239226.365270208,11045.3546192268,244208.238038914,242096.481998757,94423.9694079987,100067.604743999,190822.763180911,17228.0100029659,100899.695234458,80447.8852739044,103196.609584955,107816.793396698,237969.279154172,50194.2329423826,270135.252775781,93065.4635680178,185185.925155504,52004.4667506036,178878.70070404,52606.508938769,241614.585193074,0,32426.6931373629,82672.1414446523,179077.518157891,153418.021621519,73723.7614836105,89285.4267175049,223720.067525634,217490.553616919,102729.101174943,71797.7217562947,92390.3704720106,96080.7508173932,105061.002605676,190669.80976329,20633.0278170378,95305.1816885922,124744.035391252,185883.367546367,202712.351403156,227163.006027623,172258.31457329,201902.918464331,96669.9741115562,82170.6031050938,101577.141216571
"mtstp3ci10",289155.109885082,65214.7647599107,225112.88959003,91911.3217758342,64487.2782532832,91014.8219336555,107626.304900095,130703.983349328,151541.030773634,215926.470466907,120453.552990533,145534.800904932,198749.592317458,95195.2031486265,115159.009125074,269279.464389667,315232.762966285,174589.114952612,112735.920329081,27280.5487147708,118577.95596668,257339.267819572,78545.0529686941,45792.5482295769,32203.4376511866,42047.9509000497,119078.728096624,152156.740786234,191037.150058098,104420.511252286,191376.853849202,94499.0501574914,107480.412418274,47084.4677971039,43708.0001323159,205164.38814904,40988.3954581044,121024.239081431,171406.745720777,175160.667351899,101079.023634512,191004.974252368,112093.264342049,172554.356206319,124681.203301832,55109.780968615,194974.531172512,177911.189148543,113128.055448408,248250.140483636,29283.2146794146,252703.336904264,250672.256195383,115282.895485642,119921.984298836,201979.510901236,42614.6546371682,120728.701126557,97797.1691079973,122047.744925467,127014.875333561,246633.332151517,79645.5650303075,278215.525175969,113892.596644769,196730.876962718,73746.6418963554,190701.900697194,71828.2028477052,250199.623483523,32426.6931373629,0,101865.000027575,190497.125933237,167162.692211016,93467.5690418776,110563.795588962,232964.219500856,226990.797866011,122273.359693449,92176.1291948257,111285.801360443,116577.701984419,121706.654412818,201410.420854586,45289.8914609194,115765.122510463,141158.190822783,197428.561981842,212861.847324008,236273.727097053,184559.006365536,212569.227730429,117274.081705858,102213.884059255,119559.391219026
"mtstp5cu19",283422.239841636,70208.8892364148,218751.854618814,32486.8156922866,69377.4340104068,48161.5381876165,94836.6970563604,120198.984647399,140004.696740548,210083.413294855,109956.685555512,136769.323379343,192291.61937184,34976.7823821138,103186.258173109,263583.478830965,309926.406271746,167254.994371402,101181.158231635,86346.0710993327,39824.0094237845,249551.138586358,69641.165518345,74655.1173357662,84566.4629834822,76748.007577402,106953.846184967,143672.255664141,184372.051428132,12075.4420198233,182837.8469852,43011.8713873808,95342.7247541426,74684.512068854,76771.6955935618,198944.726486713,76525.9460206836,45050.0076633185,163805.757898534,161291.212041304,44760.8233079078,184212.303974756,32312.7362283908,165120.61424912,114448.916479431,71659.2987898572,185637.805750131,165892.139251932,101344.829221499,243115.390636516,83753.9738965672,246200.757292045,244798.696197464,103962.278579688,108813.885317996,195630.282771965,76316.2876126316,109924.856186507,48780.7228587165,62806.61297679,117160.098634332,239914.091345327,68611.7887234782,273641.960261037,101504.460751505,190241.819960344,76492.88648235,184041.110472123,80219.8839115234,243955.058060843,82672.1414446523,101865.000027575,0,179700.966431271,159404.322367524,57316.0764920605,68912.8684421152,225451.731513734,219733.354535497,111373.63279646,35306.5653344022,32123.0856220521,105575.265049903,37162.7118144007,192546.202648866,75252.015286721,104719.985318133,132063.591414287,190856.719254323,204354.827571563,229537.294850446,177736.579277145,206525.493975296,105539.712283221,19585.7604473512,39310.7726969684
"mtstpEcu33",113472.37407468,172591.418861284,47820.1723525626,177398.254181537,172456.332469241,180896.449083144,168108.428060699,187892.667057521,52219.355689003,232802.24984022,173136.963586911,180489.850000928,216897.794245772,180551.890986973,176977.687690384,90648.7803170092,140838.399852413,199233.236386215,163097.899599879,181662.059787849,181533.655374051,80794.9647740402,170468.424316115,175052.254019603,179984.555814866,176821.142152568,173557.174413865,194475.634207094,216220.033290153,181284.087437716,27040.590767051,180181.919362975,170859.799016195,176012.944589515,176546.520904457,227846.61327273,176656.639171164,183663.086089416,200537.36741385,66320.5721997637,184483.92408815,214380.191899403,182635.771331591,197889.56165057,173159.579135558,174032.175971388,33881.3502269137,27168.6972415846,171814.7443842,259878.828544196,180832.994908985,72830.2653748834,76231.6203198932,168136.763602169,174018.71019895,226060.730103082,176700.631752873,176511.798475991,183118.996491613,178771.869211041,170329.482291658,72110.7240221092,171285.791375048,281062.260080497,165824.821677769,220391.61204793,174622.30652152,216669.478681436,176929.366043174,70536.0287228475,179077.518157891,190497.125933237,179700.966431271,0,200467.300709351,180617.227120833,171356.741552093,53685.3833684543,46840.6706678647,177933.996889395,178299.659524163,180368.995821926,172933.385229304,186329.003947377,27060.6489871119,176135.427131027,175958.64120433,194457.102583545,212092.971670678,32377.1253454471,61660.9485625116,209127.673016054,228966.240442341,177786.404438813,178745.29565964,184478.033138164
"mtstpAii154",289405.094615886,145691.925143437,230015.661975583,154672.779163584,146380.833939994,157096.279033392,142941.664101801,163503.087147886,173432.607350915,58114.8598805806,126641.564958785,35165.4823891694,42975.3491216871,157753.258951291,132207.783826789,268613.541600972,313728.71111236,25996.0962854559,140663.443140092,156229.96499407,164902.768478569,262690.419693639,144761.009093172,149320.906663772,154383.373788649,151005.129045871,156799.641988428,161520.210408992,32505.1500221124,161615.498781449,204405.901643206,156896.999018574,144871.907214261,150101.539703486,150582.62754554,46821.7706549116,151474.823150004,167394.295813321,25952.5737424971,180637.422295265,162841.899988377,36597.3358857585,165814.308022226,22883.7404021258,59272.3551141258,147701.030376438,209484.97306472,193927.092287203,143555.036975771,91957.1380004441,155552.241986355,252716.83822525,252310.812611737,143243.101201414,151317.967418841,44523.434659033,150879.930261441,137318.503100712,160735.19516678,165844.055178,78113.3173698509,252527.953541617,144735.508219827,125084.274284891,147116.616873816,37679.3113938311,149390.143925121,31329.6243849095,151600.690118118,250920.455290379,153418.021621519,167162.692211016,159404.322367524,200467.300709351,0,156725.717792919,157323.008625624,238403.338621426,232570.325634964,149876.758367408,154971.404639898,163018.647246537,130858.517443034,170480.086881185,212935.392085032,150585.009019838,141765.333802078,170227.406684938,49379.5174076366,220357.549695422,242972.357577783,25997.7825571421,55780.9753776508,152546.682234632,158055.973150843,167840.718170621
"mtstp5cu20",282936.075955113,59827.3625459331,217467.459438595,33053.9886372308,59659.6131063771,25382.0926725333,88076.7616746316,114198.691541885,139431.258066599,207895.620902002,105595.556141985,133289.933403361,190025.703237008,31956.6068570337,99910.0062497751,262788.180760839,309534.304346319,164290.709212046,95937.6511631643,76795.717341621,86115.582300423,250028.850273393,61061.9543201625,65524.6680730279,76108.6373858655,68410.4852587486,102964.08404974,139875.431728852,181975.701255648,59249.1981482306,182022.532721408,26224.1165657432,90473.9432652961,65888.7683344323,68799.0232875735,196604.972639569,68039.4513735292,87242.5176275526,160987.180992088,163736.59374756,34966.9415079995,181777.562711673,72613.1309413004,162528.663812479,110324.27454626,62833.8747792401,185580.684499695,167228.907733774,96882.2371494311,241248.328715783,75859.9123318061,245656.524028601,243734.002872466,98200.8278247813,103902.759085976,192944.276377228,67009.5201294261,105778.690717928,31417.7908003617,94742.7667282746,113335.183657194,239436.967222188,59206.3779501826,271844.930503132,95744.1645903082,187846.077880789,48559.2499768127,181556.055240172,55773.183409227,243135.473377427,73723.7614836105,93467.5690418776,57316.0764920605,180617.227120833,156725.717792919,0,87616.5540840941,225198.700036986,219182.123598772,107457.471383712,31794.4082786681,70767.7952639506,100291.434025558,84058.2518602178,192426.211233694,67096.2848310775,99591.2862609164,127359.874498481,188393.634636536,204290.15199324,228734.42666418,175079.546681388,204217.559124469,101078.436752143,57424.0986528726,83848.6183655585
"mtstp5iu97",281158.820355347,74175.4032640359,215607.36904351,74562.6686564289,74655.3117399978,86963.0995654737,94742.2031193434,119027.165137398,132004.042253514,209021.905670195,109148.360076942,135075.61799143,190841.675975208,82248.3416556075,104547.336652856,260373.844062681,308162.056286199,165958.813004144,99648.1726509096,93668.4827072311,61620.3219817669,244253.088319781,69524.8429273065,80552.7847767907,90317.3876148513,83481.6766480987,103841.302237859,142646.05382826,183647.845632313,72503.4300420795,177217.465988118,82643.9203833752,94388.3611547809,81467.5903951286,82656.1570557132,197391.426027192,84537.457814492,65868.5130847539,162145.964152743,145557.525012794,87921.4539438596,182972.691722869,65022.1833109751,163973.728186297,112548.758404694,77400.4375265039,180327.557566124,155229.682009429,100271.464260584,241973.820215866,91541.6017455167,242542.58984706,241964.786650953,102521.542812803,107835.136627805,194581.955739702,83076.1274463374,109500.992486068,88518.9551556907,37552.510291403,116171.957174451,236582.337711289,69530.6487378104,272824.333840978,98658.4415902005,189310.319769125,85296.0742382774,182640.665481663,88886.2985744914,240557.117296557,89285.4267175049,110563.795588962,68912.8684421152,171356.741552093,157323.008625624,87616.5540840941,0,221107.078523107,214858.141625949,110061.020592758,78545.498787631,61717.1546840105,104942.404016079,70395.4858920729,185573.170858202,82382.1343474456,103591.12517582,131300.132677339,189905.05862851,199322.655754813,226460.643171678,176079.787057366,205152.176765139,104360.836580513,67194.8560339356,64708.8117222328
"mtstpEci45",62067.864484573,218684.870418608,19623.4273711928,222786.061130168,218541.417547615,225249.801385118,212803.588067654,229810.148302558,95629.5270970789,264761.745143658,216800.364560182,221390.309912741,250903.856553419,225148.915347444,220657.730474577,42286.318660059,90275.9079077072,235950.971573755,207912.1758957,225908.323554347,227788.789318209,35810.9927705077,217029.698966754,220533.375496781,224550.623801628,222065.418591642,216609.631032886,234365.742274592,250970.51861312,226729.893210266,48691.7364304575,224942.474078487,215676.288761532,221467.791253829,221917.443005578,261163.673345825,221758.792703655,229390.634743595,238141.509495067,109905.289450692,228629.694900085,249256.768659607,228591.436527771,234719.33264289,216396.143914791,219870.47482621,47398.9343333086,68821.6787311442,216333.001678965,288328.301949442,225250.554389876,31235.9737303493,31776.080623503,212706.094819852,217448.066167702,259812.889753412,222026.465079733,219763.679509485,227271.569847186,226958.73098965,213868.037830146,25437.9099447136,217887.280960463,306370.38283377,210226.717465951,254611.662366349,219833.044327697,251534.510740431,221784.611538442,26987.2800990842,223720.067525634,232964.219500856,225451.731513734,53685.3833684543,238403.338621426,225198.700036986,221107.078523107,0,12481.7500834092,221106.949880978,223429.361700377,226625.896767976,216918.683545091,231504.797648469,39834.4986273105,221417.623252194,219811.000583541,235087.370516782,246086.900249872,26645.2706077961,17935.2841399248,244660.118012849,261403.152092884,221506.500914841,224806.08741882,230086.036989679
"mtstpEci43",69804.7088934861,212287.989201856,16397.8785809477,216822.71793245,212138.596285107,219343.82739086,206261.189503354,223684.769081435,89214.0890852246,259464.648317558,210339.353766968,215097.248908894,245309.079533375,219301.087834393,214296.41000922,47884.2995177023,97028.5392225988,230083.708896791,201205.438836906,219729.526712514,222198.18271215,41175.9058017611,210576.590142262,214218.22740941,218325.012512879,215779.943541286,210380.277996307,228238.24434395,245389.94865981,221090.258766947,42847.1739385256,219032.197561417,209161.692987672,215175.980792229,215604.242588143,255772.189942482,215508.859212646,223748.302605606,232253.173782142,102663.314324016,222875.23942568,243685.671225536,222939.329982448,228878.814883052,210025.780375303,213518.031379598,42938.0748944616,62655.8068267153,209826.54132085,283483.845349419,219079.05960152,35224.1960469074,36517.2920185871,206041.560219124,211017.710920985,254318.060441209,215758.7480338,213414.044500801,221420.530166883,221034.991477783,207240.473606268,31396.5466804725,211454.303274166,301824.546219815,203762.918537352,249077.202898754,213523.842997458,245974.871656549,215516.713511039,31275.6510187805,217490.553616919,226990.797866011,219733.354535497,46840.6706678647,232570.325634964,219182.123598772,214858.141625949,12481.7500834092,0,214766.379126022,217489.287490519,220863.565690344,210444.764892481,226093.301344788,34037.7757005707,215163.106369806,213454.223291293,229098.861015494,240389.080929971,22457.9150943893,24186.9075990356,238968.443833864,256039.272842381,215159.318788911,218966.39702834,224542.39425127
"mtstpLiu129",277366.407528787,90422.8718776455,212535.539382395,104644.992152607,91668.9340569165,107600.94556382,51522.7779756071,33867.1034203591,141286.419487344,197735.976231349,44419.7842344012,125734.057782122,178370.570853612,108869.280636857,70965.9258117188,256180.277186151,303450.426904244,155602.721796428,36730.0272638895,106411.638906395,120047.292719794,246516.359523035,89375.8001935709,96484.2486237478,103784.441026069,98822.2463354577,53045.659120129,54311.8849217918,172083.63249144,114902.710243253,180278.985220371,107432.258503287,34614.4938553862,97559.9438485537,97693.8953472097,188145.098551137,99425.9818050105,123112.414173924,151346.775360866,158800.975580063,115716.141539054,172939.6448759,120523.0134804,153611.787497417,107902.791356538,93638.6695471469,185049.040027051,167274.685516929,32123.5934782895,230429.466935084,105608.679446696,239189.976665917,237788.109424778,38572.5070872903,34034.7852516613,183101.508533958,99113.6583101236,34204.7611238876,113222.909151339,121704.251851735,104106.094101923,235664.697279916,89265.6241984717,259822.643595408,31275.3156843595,178417.087832196,95123.393298666,172876.11106735,97110.0019125117,236895.203400057,102729.101174943,122273.359693449,111373.63279646,177933.996889395,149876.758367408,107457.471383712,110061.020592758,221106.949880978,214766.379126022,0,105120.817912492,117111.779791825,47242.4021395483,126714.092762334,190487.123381403,98455.384135157,17429.156483871,37498.4628489576,175858.752356697,200737.451308062,225216.1421154,166001.403490004,193221.847402098,26906.119294031,109929.855979835,122808.152995904
"mtstp5iu99",281504.504012811,58426.1783099562,215845.845645744,13053.8040539308,57976.465630117,20557.9720920562,86243.4911079342,113404.738029058,137010.72175017,206489.681144396,103293.284913434,131261.210390419,188520.249222555,13020.5271304544,96335.8087607661,261353.050529807,308131.37176817,162714.05476481,93845.050956298,75827.2735794915,65256.0308159564,248291.941777197,59199.5423986849,63469.2626824191,74137.8255511,65676.7129816999,100829.987713138,138481.710693134,180389.711806576,37387.753535426,180127.774123136,15599.2546296497,87862.4725696229,63524.3360259272,65598.6234008947,195188.944942662,66437.3125920946,67254.1545341305,159315.90261237,161297.342847927,24791.7851448338,180336.447116301,53523.3630924203,160776.415890421,107912.953885273,60698.9586512238,183415.574146135,164742.490146774,94382.0527199844,240049.022729396,73516.1266557389,244073.568666103,242279.749451358,96528.2516670345,101972.897190743,191709.876120736,65877.7927804542,103358.778791731,22568.9467596136,83021.1961487558,110682.53058551,237708.077187197,57901.9402621654,270830.610566341,94183.2032064138,186331.899131092,56134.2112179324,180094.159806205,61617.4204547178,241600.862058747,71797.7217562947,92176.1291948257,35306.5653344022,178299.659524163,154971.404639898,31794.4082786681,78545.498787631,223429.361700377,217489.287490519,105120.817912492,0,56112.5121188507,98255.3118806189,63282.6175966084,190535.805285691,65337.8868924324,97648.0786739468,126176.820127325,186821.519599677,202325.04038478,227139.533146553,173600.842675068,202989.851227309,98848.3721144934,36672.700936938,66102.2249498435
"mtstp5ci25",284618.232033059,78581.9558809667,220697.184746359,49508.9604656225,78447.2681140344,67044.655659909,102131.854214673,125445.216508787,141948.061157015,212840.050123335,115722.994457312,140933.301450804,195254.385856611,55694.8413868638,110279.119006995,264801.698010525,311034.901597386,170801.672893122,107383.475001192,95384.202702774,35148.3194434548,249948.335294415,77151.3573145743,84172.5911437372,93736.8746869909,86553.160960903,112136.870314181,147930.06852602,187699.608098394,34971.8751558769,184549.395866219,61738.8070834347,102082.459898379,84976.6260091497,87174.9935298282,201783.327951565,86307.913483859,32637.8763690057,167379.184866267,159424.024387511,63450.482154309,187350.900287373,28187.0689901788,168717.206894612,119522.272250881,81183.9147828116,187118.54317112,165614.888735824,107711.558212566,245434.965469603,93389.8836608621,247426.550262933,246383.029214449,109995.696226268,114753.030349811,198636.31367308,85726.8500928044,115879.604735207,68400.0973393483,49526.6170130889,122354.2377115,241385.362974635,76223.1719217665,275746.371033434,107028.991770647,193320.894763107,89222.7183797115,187061.604681374,92213.286319216,245474.661000435,92390.3704720106,111285.801360443,32123.0856220521,180368.995821926,163018.647246537,70767.7952639506,61717.1546840105,226625.896767976,220863.565690344,117111.779791825,56112.5121188507,0,111653.339302151,35356.123616131,193279.922613467,84553.355802084,110699.010424718,136987.54800142,193959.284801825,205690.346847986,231102.605864055,180915.017910218,209309.692524083,111546.542595495,30652.5691802288,30809.4447117205
